index,SEP_onset_time,ln_peak_intensity,peak_intensity,target,CME_DONKI_time,CME_DONKI_latitude,CME_DONKI_longitude,CME_DONKI_speed,CME_CDAW_time,CME_CDAW_MPA,CME_CDAW_LinearSpeed,VlogV,DONKI_half_width,Accelaration,2nd_order_speed_final,2nd_order_speed_20R,CPA,Halo,daily_sunspots,Type2_Viz_Area,solar_wind_speed,CMEs_in_past_month,CMEs_in_past_9hours,CMEs_with_speed_over_1000_in_past_9hours,max_CME_speed_in_past_day,diffusive_shock,connection_angle_degrees,half_richardson_value
1704,,-1.609437912,0.2,0,7/22/2015 5:48,-43,-27,319,7/22/2015 6:12,158,250,1380.365229,24,0.5,257,268,152,0,36,0,339.7,38,1,0,378,1.86E-35,-93.2663159,-2.352245993
1705,,-1.609437912,0.2,0,7/23/2015 0:00,37,121,322,7/22/2015 23:48,318,279,1571.108087,26,-7.2,132,0,313,0,29,0,403.2,39,1,0,322,2.21E-35,69.62725146,-1.310966508
1706,,-1.609437912,0.2,0,7/23/2015 12:00,-75,-33,260,7/23/2015 11:48,122,299,1704.432628,14,-73.4,75,0,129,0,29,0,469,40,1,0,322,4.20E-37,-87.90180087,-2.089433909
1707,,-1.609437912,0.2,0,7/24/2015 16:36,32,161,400,7/24/2015 16:24,335,223,1205.799305,18,6.9,280,444,333,0,31,0,409.2,40,1,0,400,1.19E-33,102.6714265,-2.850573776
1708,,-1.609437912,0.2,0,7/25/2015 15:12,65,110,515,7/25/2015 15:12,335,889,6036.396442,22,-8.8,842,820,348,0,34,0,405.8,39,1,0,515,1.19E-31,75.44819736,-1.539326794
1709,,-1.609437912,0.2,0,7/26/2015 9:12,42,168,353,7/26/2015 8:48,351,303,1731.26104,44,-14.8,157,0,360,1,40,0,406.8,40,1,0,515,1.20E-34,105.9201734,-3.033824535
1710,,-1.609437912,0.2,0,7/30/2015 16:00,26,-137,381,7/30/2015 14:12,43,254,1406.482904,36,3.2,368,318,53,0,76,0,380,40,1,0,381,4.86E-34,149.1008393,-6.01164421
1711,,-1.609437912,0.2,0,7/31/2015 0:24,-21,155,128,7/31/2015 0:24,236,262,1458.90626,10,6.7,470,391,239,0,69,0,408,41,2,0,381,5.32E-43,98.23563789,-2.609583708
1712,,-1.609437912,0.2,0,7/31/2015 17:37,16,-100,335,7/31/2015 17:12,74,475,2927.574532,21,-24.6,214,0,58,0,69,0,573.7,41,1,0,335,4.58E-35,-137.3768031,-5.103403467
1713,,-1.609437912,0.2,0,8/1/2015 22:24,-18,-88,420,8/1/2015 21:12,110,419,2529.867915,21,5.3,527,477,108,0,64,0,587.5,41,1,0,420,2.90E-33,-124.9251499,-4.220198235
1714,,-1.609437912,0.2,0,8/2/2015 22:12,-25,-99,516,8/2/2015 21:48,123,460,2820.364185,41,-0.5,452,455,102,0,53,0,531.2,42,1,0,516,1.24E-31,-135.6920812,-4.978999703
1715,,-1.609437912,0.2,0,8/3/2015 13:25,-36,-112,556,8/3/2015 12:36,135,500,3107.304049,35,14.9,724,664,126,0,61,0,476,43,1,0,556,4.81E-31,-139.5475467,-5.265959383
1716,,-1.609437912,0.2,0,8/4/2015 15:36,71,12,314,8/4/2015 15:36,357,511,3186.784861,21,-3.8,457,473,344,0,90,0,433.3,41,1,0,314,1.39E-35,-75.75289974,-1.55178524
1717,,-1.609437912,0.2,0,8/5/2015 7:36,36,2,505,8/5/2015 8:36,358,365,2153.462534,14,10.1,509,524,342,0,94,0,389.8,41,1,0,505,8.36E-32,-63.70283744,-1.097363845
1718,,-1.609437912,0.2,0,8/5/2015 22:36,21,-100,386,8/6/2015 1:25,68,201,1065.964287,20,-19.7,90,0,71,0,94,0,380.2,41,1,0,505,6.18E-34,-151.502248,-6.206849961
1719,,-1.609437912,0.2,0,8/7/2015 20:48,-20,-56,446,8/7/2015 20:36,115,424,2565.086985,23,-6.3,355,290,127,0,112,0,529.2,39,1,0,446,8.68E-33,-98.74276382,-2.636596378
1720,,-1.609437912,0.2,0,8/8/2015 0:24,-15,-55,829,8/8/2015 0:12,107,876,5935.220696,34,7.4,949,909,121,0,93,0,511.5,39,2,0,829,2.55E-13,-99.47003809,-2.675578279
1721,,-1.609437912,0.2,0,8/8/2015 8:36,60,-93,357,8/8/2015 8:12,31,432,2621.559854,12,5,476,521,36,0,93,0,483.5,40,2,0,829,1.47E-34,-112.6604287,-3.43222612
1722,,-1.609437912,0.2,0,8/8/2015 23:48,-2,86,477,8/8/2015 23:36,260,360,2118.997451,6,-19.9,225,0,261,0,93,0,487.8,40,1,0,829,2.96E-32,39.05872272,-0.412542948
1723,,-1.609437912,0.2,0,8/9/2015 2:36,-32,-122,206,8/9/2015 2:36,124,215,1154.687176,13,12.9,310,564,118,0,76,0,507.7,41,2,0,477,5.32E-39,-145.7699135,-5.746043182
1724,,-1.609437912,0.2,0,8/9/2015 12:00,52,75,833,8/9/2015 11:48,321,810,5424.597741,32,9.1,914,852,314,0,76,0,515.5,42,1,0,833,3.18E-13,57.97753126,-0.908976239
1725,,-1.609437912,0.2,0,8/12/2015 15:12,-22,36,567,8/12/2015 14:48,234,647,4187.608053,41,4.8,698,687,221,0,66,0,400.7,39,1,0,567,6.87E-31,-30.17988237,-0.246302136
1726,,-1.609437912,0.2,0,8/13/2015 2:24,43,99,569,8/13/2015 2:12,316,962,6607.991902,24,2.3,983,971,320,0,55,0,392.3,40,1,0,569,7.33E-31,56.25630316,-0.855806286
1727,,-1.609437912,0.2,0,8/15/2015 13:25,21,59,650,8/15/2015 13:25,125,267,1491.795392,21,9.4,296,530,128,0,39,0,464.3,39,1,0,650,8.22E-30,23.01475382,-0.143233881
1728,,-1.609437912,0.2,0,8/15/2015 19:12,21,-112,232,8/15/2015 18:48,66,204,1084.896479,25,0.4,210,223,72,0,39,0,494.3,39,2,0,650,4.99E-38,-150.2062904,-6.10111673
1729,,-1.609437912,0.2,0,8/16/2015 9:12,12,-105,317,8/16/2015 7:48,249,285,1610.959416,41,5.1,348,412,241,0,38,0,531.5,39,1,0,650,1.65E-35,-146.1616061,-5.776964598
1730,,-1.609437912,0.2,0,8/16/2015 9:48,65,-43,224,8/16/2015 9:12,51,544,3426.62839,15,-90.2,317,0,55,0,38,0,530.3,40,2,0,650,2.58E-38,-88.40297174,-2.113327586
1731,,-1.609437912,0.2,0,8/20/2015 3:24,-6,139,264,8/20/2015 2:36,256,210,1122.892581,27,5.9,389,377,255,0,65,0,501.5,29,1,0,264,5.58E-37,93.2810922,-2.35299139
1732,,-1.609437912,0.2,0,8/20/2015 10:12,51,-126,689,8/20/2015 10:12,27,647,4187.608053,27,-13.1,456,609,41,0,65,0,485.3,30,2,0,689,2.00E-22,-128.6768791,-4.477484913
1733,,-1.609437912,0.2,0,8/21/2015 10:24,-33,-7,350,8/21/2015 10:12,72,555,3507.027303,39,15.2,628,764,131,0,73,0,461.8,29,1,0,350,1.02E-34,-62.52833008,-1.057272056
1734,,-1.609437912,0.2,0,8/22/2015 7:24,5,-2,1057,8/22/2015 7:12,95,547,3448.533495,27,-29.5,403,0,360,1,71,73700,367.8,29,1,1,1057,1.23E-10,-64.41846448,-1.122157535
1735,,-1.609437912,0.2,0,8/23/2015 4:36,3,-45,1288,8/23/2015 4:36,90,832,5594.228591,11,-40.3,598,443,90,0,81,0,439,29,1,1,1288,7.24E-10,-97.19726537,-2.554707517
1736,,-1.609437912,0.2,0,8/23/2015 13:25,62,-100,225,8/23/2015 12:24,28,275,1544.612052,24,-2.1,240,211,35,0,81,0,564.5,30,2,1,1288,2.81E-38,-111.2709513,-3.348086696
1737,,-1.609437912,0.2,0,8/24/2015 9:12,-15,97,278,8/24/2015 8:48,245,272,1524.778162,35,-3.3,238,106,251,0,81,0,461.5,30,1,0,278,1.46E-36,49.11222481,-0.65224733
1738,,-1.609437912,0.2,0,8/24/2015 22:12,13,123,500,8/24/2015 21:56,295,604,3867.758816,14,11.8,743,704,283,0,81,0,417.5,30,1,0,500,6.97E-32,68.6932848,-1.276032282
1739,,-1.609437912,0.2,0,8/25/2015 16:00,-34,63,325,8/25/2015 13:25,335,303,1731.26104,38,31.8,349,904,331,0,69,0,388.5,30,1,0,500,2.62E-35,34.20704343,-0.316420178
1740,,-1.609437912,0.2,0,8/26/2015 16:00,-19,46,378,8/26/2015 16:36,235,393,2347.707177,11,-2.5,350,362,229,0,47,0,382.5,31,1,0,378,4.21E-34,-23.39984448,-0.148067258
1741,,-1.609437912,0.2,0,8/28/2015 2:00,-17,-153,697,8/28/2015 1:25,109,312,1791.816995,17,1.7,342,345,100,0,44,0,347.3,32,1,0,697,3.47E-21,138.0110884,-5.150638326
1742,,-1.609437912,0.2,0,8/28/2015 7:12,-6,74,309,8/28/2015 6:36,266,370,2187.996112,32,-0.6,361,358,260,0,44,0,338,33,2,0,697,1.03E-35,8.614279437,-0.020066471
1743,,-1.609437912,0.2,0,8/30/2015 6:12,56,-44,428,8/30/2015 6:00,23,344,2009.18073,10,-9.6,286,0,23,0,56,0,419.5,32,1,0,428,4.09E-33,-94.81548098,-2.431037165
1744,,-1.609437912,0.2,0,8/31/2015 5:36,-11,92,434,8/31/2015 5:24,263,320,1845.862719,23,2.6,332,398,258,0,35,0,395.2,32,1,0,434,5.27E-33,35.53685894,-0.341500363
1745,,-1.609437912,0.2,0,8/31/2015 10:24,51,112,455,8/31/2015 10:12,320,641,4142.801882,17,-6.6,594,558,314,0,35,0,385,33,2,0,455,1.25E-32,67.45770783,-1.230541467
1746,,-1.609437912,0.2,0,9/1/2015 1:25,-25,-105,660,9/1/2015 0:36,115,562,3558.30404,14,-2.4,546,529,116,0,43,0,365.7,33,1,0,660,1.08E-29,-152.301745,-6.272531512
1747,,-1.609437912,0.2,0,9/1/2015 22:00,-21,-1,676,9/1/2015 22:00,174,264,1472.050563,10,5,289,422,174,0,43,0,349.3,34,1,0,676,5.37E-25,-68.24980312,-1.259609417
1748,,-1.609437912,0.2,0,9/2/2015 14:06,29,102,404,9/2/2015 16:24,348,453,2770.499133,35,27.5,724,806,348,0,36,0,392.5,33,1,0,676,1.42E-33,50.70647604,-0.695280344
1749,,-1.609437912,0.2,0,9/4/2015 14:12,-43,10,302,9/4/2015 14:36,182,232,1263.64307,23,7,346,422,186,0,37,0,482.5,32,1,0,302,6.76E-36,-54.53408473,-0.80420941
1750,,-1.609437912,0.2,0,9/4/2015 19:24,-25,-20,325,9/4/2015 19:36,129,217,1167.437726,55,5.2,269,389,127,0,37,0,478.8,33,2,0,325,2.62E-35,-70.03468301,-1.326353928
1751,,-1.609437912,0.2,0,9/6/2015 9:12,-30,-6,173,9/6/2015 9:12,79,556,3514.347172,30,7.1,651,626,111,0,43,0,466.7,33,1,0,173,1.91E-40,-60.30473311,-0.983412882
1752,,-1.609437912,0.2,0,9/6/2015 23:30,-15,-26,256,9/7/2015 0:12,238,400,2396.585819,18,-29.1,277,0,238,0,43,0,493,33,1,0,256,3.15E-37,-73.10371127,-1.445146728
1753,,-1.609437912,0.2,0,9/7/2015 10:36,45,38,300,9/7/2015 10:00,325,318,1832.33234,38,1.2,350,337,309,0,44,0,539.7,32,1,0,300,5.98E-36,-45.17371157,-0.551829155
1754,,-1.609437912,0.2,0,9/8/2015 6:24,59,90,340,9/8/2015 6:24,330,402,2410.57374,20,12.9,490,635,325,0,42,0,519.8,31,1,0,340,6.01E-35,68.99992583,-1.287449909
1755,,-1.609437912,0.2,0,9/8/2015 11:12,55,-90,280,9/8/2015 10:36,34,340,1981.84151,16,12,422,594,34,0,42,0,488,32,2,0,340,1.66E-36,-114.7871673,-3.563032389
1756,,-1.609437912,0.2,0,9/9/2015 6:00,-22,-6,500,9/9/2015 3:36,245,373,2208.748751,9,8.9,506,526,245,0,57,0,415.3,32,1,0,500,6.97E-32,-63.45724634,-1.088918906
1757,,-1.609437912,0.2,0,9/11/2015 15:12,20,24,735,9/11/2015 14:48,304,369,2181.083962,10,5.4,393,497,287,0,81,0,617.7,33,1,0,735,2.57E-17,-23.76240567,-0.152691164
1758,,-1.609437912,0.2,0,9/15/2015 17:24,90,2,470,9/15/2015 17:24,358,450,2749.161412,21,3.8,493,510,7,0,68,0,488.7,28,1,0,470,2.26E-32,-90,-2.190373175
1759,,-1.609437912,0.2,0,9/16/2015 10:00,-13,-73,404,9/16/2015 9:48,107,1010,6986.882666,11,-38.6,690,862,104,0,86,0,471,29,1,0,470,1.42E-33,-120.7589948,-3.943411254
1760,,-1.609437912,0.2,0,9/18/2015 5:00,-26,7,744,9/18/2015 5:00,188,823,5524.762953,38,35.5,1196,1030,201,0,71,4052800,407.3,30,1,0,744,1.06E-16,-54.09426801,-0.791289841
1761,,-1.609437912,0.2,0,9/19/2015 0:48,-39,-6,287,9/19/2015 0:12,263,240,1315.353342,16,-101,47,0,265,0,64,0,426.5,31,1,0,744,2.63E-36,-66.94250089,-1.211816773
1762,,-1.609437912,0.2,0,9/19/2015 2:48,5,-6,310,9/19/2015 2:48,87,300,1711.134742,11,20.9,366,751,82,0,64,0,421.8,32,2,0,744,1.10E-35,-60.46018252,-0.988489365
1763,,-1.609437912,0.2,0,9/19/2015 9:48,-49,105,372,9/19/2015 10:00,89,322,1859.405598,37,18.5,361,729,91,0,64,0,410.5,32,3,0,372,3.14E-34,64.5985396,-1.128440054
1764,,-1.609437912,0.2,0,9/20/2015 10:00,-17,-90,540,9/20/2015 10:00,106,414,2494.708513,10,-14.9,289,0,105,0,65,0,525.8,32,1,0,540,2.83E-31,-131.2503431,-4.658370079
1765,9/20/2015 19:09,1.26084451,3.5284,0,9/20/2015 18:12,-23,51,1100,9/20/2015 18:12,219,1239,8824.232193,40,0.2,1241,1240,360,1,65,6069100,541.3,32,2,1,1100,2.00E-10,24.49301518,-0.16222493
1766,,-1.609437912,0.2,0,9/21/2015 22:00,-14,104,240,9/21/2015 22:00,256,179,928.5420592,17,13.8,242,585,257,0,78,0,504.2,32,1,0,240,9.42E-38,59.57939676,-0.959898464
1767,,-1.609437912,0.2,0,9/22/2015 8:48,-31,-178,177,9/22/2015 8:00,126,86,383.0738675,56,1.6,138,199,175,0,86,0,612.2,32,1,0,240,2.96E-40,134.297152,-4.877156581
1768,,-1.609437912,0.2,0,9/23/2015 1:25,-33,-141,402,9/23/2015 1:25,107,393,2347.707177,42,-5.2,336,274,133,0,96,0,500.3,32,1,0,402,1.30E-33,146.38257,-5.794444782
1769,,-1.609437912,0.2,0,9/23/2015 19:00,-14,-51,364,9/23/2015 18:36,113,565,3580.306538,21,18.1,756,757,106,0,96,0,495,32,1,0,402,2.11E-34,-97.08292883,-2.548700668
1770,,-1.609437912,0.2,0,9/24/2015 5:12,-9,-34,724,9/24/2015 4:12,119,648,4195.081171,20,-7.9,551,610,125,0,101,0,452.2,32,1,0,724,3.43E-18,-84.74887758,-1.942231545
1771,,-1.609437912,0.2,0,9/25/2015 16:12,-28,-53,193,9/25/2015 16:00,121,175,903.8375454,15,3,195,313,122,0,152,0,465.5,31,1,0,193,1.55E-39,-100.7846418,-2.746766905
1772,,-1.609437912,0.2,0,9/27/2015 0:36,1,-88,421,9/27/2015 0:00,86,443,2699.451408,10,8.4,478,611,86,0,169,0,422.8,32,1,0,421,3.02E-33,-142.1963135,-5.467764082
1773,,-1.609437912,0.2,0,9/27/2015 15:36,22,-49,700,9/27/2015 15:24,61,523,3273.761106,20,-0.9,512,513,70,0,169,0,406.2,31,1,0,700,8.98E-21,-104.2749717,-2.940310903
1774,,-1.609437912,0.2,0,9/28/2015 5:12,3,76,387,9/28/2015 5:00,262,151,757.6092554,31,0.6,155,192,254,0,156,0,375.3,32,1,0,700,6.48E-34,15.22330181,-0.062668718
1775,,-1.609437912,0.2,0,9/29/2015 11:24,79,24,465,9/29/2015 8:36,351,373,2208.748751,24,14,656,581,331,0,120,0,344,32,1,0,465,1.86E-32,-81.92913125,-1.815138601
1776,,-1.609437912,0.2,0,9/30/2015 9:36,-15,49,584,9/30/2015 9:36,240,586,3734.765397,37,27,962,833,247,0,95,0,314.5,32,1,0,584,1.18E-30,-27.9597541,-0.211397471
1777,,-1.609437912,0.2,0,9/30/2015 11:00,34,116,595,9/30/2015 10:00,304,602,3852.954982,50,21.3,936,775,296,0,95,0,312.5,32,2,0,595,1.65E-30,52.43430297,-0.7434711
1778,,-1.609437912,0.2,0,10/1/2015 7:24,-21,104,483,10/1/2015 7:12,248,914,6231.497142,26,-3.4,880,901,244,0,93,0,303.5,32,1,0,595,3.71E-32,34.85840248,-0.328585242
1779,,-1.609437912,0.2,0,10/5/2015 17:24,19,102,970,10/5/2015 17:12,294,714,4691.610435,23,-12.9,617,581,288,0,20,0,445.7,29,1,0,970,3.10E-11,53.09894553,-0.76243862
1780,,-1.609437912,0.2,0,10/7/2015 7:48,-12,95,550,10/7/2015 7:36,253,900,6122.155287,30,12.2,996,974,259,0,33,0,438.3,28,1,0,550,3.95E-31,44.04897109,-0.524692227
1781,,-1.609437912,0.2,0,10/8/2015 0:12,-6,-6,400,10/8/2015 0:12,268,429,2600.365018,13,3.8,459,501,297,0,37,0,752.3,28,1,0,550,1.19E-33,-36.88779326,-0.367958164
1782,,-1.609437912,0.2,0,10/11/2015 6:48,-15,-107,468,10/11/2015 7:24,136,524,3281.021643,11,-0.2,521,523,137,0,30,0,470,26,1,0,468,2.09E-32,-151.7377631,-6.226162449
1783,,-1.609437912,0.2,0,10/12/2015 17:24,-20,85,150,10/12/2015 17:12,122,365,2153.462534,18,-53.1,0,0,113,0,53,0,510,26,1,0,150,1.21E-41,44.01117928,-0.523792294
1784,,-1.609437912,0.2,0,10/13/2015 0:00,-12,-6,170,10/13/2015 1:25,113,354,2077.731107,17,-18.2,275,0,101,0,65,0,540.5,27,2,0,170,1.36E-40,-49.50540635,-0.662732628
1785,,-1.609437912,0.2,0,10/13/2015 13:25,-21,-102,440,10/13/2015 12:12,102,368,2174.174521,23,4.7,431,458,97,0,65,0,521.8,28,1,0,440,6.78E-33,-140.6484349,-5.349373237
1786,,-1.609437912,0.2,0,10/14/2015 0:00,65,-130,410,10/13/2015 21:27,12,367,2167.267798,32,6.3,507,458,29,0,57,0,495.5,29,1,0,440,1.86E-33,-114.9429373,-3.572709256
1787,,-1.609437912,0.2,0,10/14/2015 0:24,-18,-95,790,10/14/2015 0:24,104,770,5117.720696,17,-66.9,334,0,98,0,57,0,495.5,30,2,0,790,1.74E-14,-137.8813783,-5.140961189
1788,,-1.609437912,0.2,0,10/14/2015 22:36,46,-114,276,10/14/2015 23:48,48,382,2271.150672,30,9,508,526,38,0,57,0,463.8,31,1,0,790,1.27E-36,-131.7407208,-4.693244327
1789,,-1.609437912,0.2,0,10/15/2015 3:24,59,-119,579,10/15/2015 3:12,15,691,4517.854618,30,-10.9,600,590,23,0,55,0,480.8,32,2,0,579,1.01E-30,-120.0766896,-3.898975497
1790,,-1.609437912,0.2,0,10/15/2015 20:24,24,166,405,10/15/2015 20:57,250,187,978.2173114,20,-13.4,150,0,251,0,55,0,431.5,32,1,0,579,1.49E-33,110.8098501,-3.320395589
1791,,-1.609437912,0.2,0,10/16/2015 13:25,3,-100,330,10/16/2015 13:36,89,189,990.6901858,41,-22.5,95,0,88,0,59,0,378.5,32,1,0,405,3.47E-35,-160.3308976,-6.951324155
1792,,-1.609437912,0.2,0,10/17/2015 21:36,-15,-65,193,10/17/2015 21:36,110,186,971.9888813,25,-12.7,129,0,103,0,79,0,358.2,33,1,0,193,1.55E-39,-127.4207237,-4.390492379
1793,,-1.609437912,0.2,0,10/18/2015 0:00,-15,-59,193,10/17/2015 23:48,111,164,836.3780942,23,-24,23,0,108,0,75,0,366.5,34,2,0,193,1.55E-39,-120.3441783,-3.916365944
1794,,-1.609437912,0.2,0,10/18/2015 20:00,24,-104,270,10/18/2015 19:12,65,176,910.0051831,31,2.1,213,265,71,0,75,0,454.5,34,1,0,270,8.47E-37,-145.4922147,-5.72417105
1795,,-1.609437912,0.2,0,10/19/2015 0:48,7,-90,400,10/19/2015 0:36,87,293,1664.290574,25,4.5,399,381,66,0,94,0,420.5,35,2,0,400,1.19E-33,-143.9095517,-5.600313431
1796,,-1.609437912,0.2,0,10/22/2015 3:12,-13,37,861,10/22/2015 3:12,206,817,5478.507141,43,6,873,850,360,1,107,0,420.3,30,1,0,861,1.24E-12,-21.70199273,-0.127359786
1797,,-1.609437912,0.2,0,10/23/2015 12:36,-26,-6,405,10/23/2015 13:36,121,307,1758.142259,15,18.3,496,639,123,0,94,0,443,29,1,0,405,1.49E-33,-61.32779338,-1.017062802
1798,,-1.609437912,0.2,0,10/24/2015 7:48,10,-143,283,10/24/2015 7:36,69,210,1122.892581,12,0.4,215,226,80,0,78,0,427.3,28,1,0,405,2.03E-36,160.6622758,-6.980088391
1799,,-1.609437912,0.2,0,10/25/2015 4:36,-6,-133,446,10/25/2015 4:12,82,326,1886.528546,28,-0.8,308,311,91,0,67,0,449.3,29,1,0,446,8.68E-33,172.7872195,-8.073397298
1800,,-1.609437912,0.2,0,10/27/2015 23:36,16,-73,335,10/27/2015 22:12,74,340,1981.84151,20,-5.1,287,172,86,0,67,0,344.2,27,1,0,335,4.58E-35,-137.0448359,-5.07876881
1801,,-1.609437912,0.2,0,10/28/2015 10:00,3,-93,278,10/28/2015 10:00,79,340,1981.84151,21,-3.2,308,249,79,0,81,0,314.2,27,1,0,335,1.46E-36,-165.6335823,-7.418735422
1802,,-1.609437912,0.2,0,10/28/2015 15:12,-20,-33,430,10/28/2015 15:12,133,258,1432.663573,25,7.6,339,465,134,0,81,0,310.8,28,2,0,430,4.45E-33,-105.7051802,-3.021521127
1803,,-1.609437912,0.2,0,10/29/2015 1:25,-15,151,402,10/29/2015 2:36,251,530,3324.624813,28,-7.5,431,453,259,0,93,0,303.2,29,1,0,430,1.30E-33,75.91737097,-1.558530885
1804,10/29/2015 3:00,3.127549698,22.818,1,10/29/2015 2:48,-24,95,390,10/29/2015 0:48,234,267,1491.795392,31,-15.6,199,0,241,0,93,0,300.5,30,2,0,430,7.46E-34,30.09865848,-0.244978162
1805,,-1.609437912,0.2,0,10/29/2015 18:00,-9,-6,300,10/29/2015 17:12,258,248,1367.330329,23,1,266,278,251,0,93,0,306.8,30,1,0,402,5.98E-36,-80.81870934,-1.766269275
1806,,-1.609437912,0.2,0,10/30/2015 17:00,-4,-51,655,10/30/2015 17:00,101,609,3904.797325,28,27.1,941,863,103,0,88,0,332.5,29,1,0,655,9.45E-30,-119.8488803,-3.88419527
1807,,-1.609437912,0.2,0,10/31/2015 2:00,38,55,344,10/31/2015 1:48,316,444,2706.546106,13,-9.4,372,211,307,0,86,0,326.2,30,2,0,655,7.45E-35,-40.51596503,-0.44390033
1808,,-1.609437912,0.2,0,10/31/2015 8:00,31,97,240,10/31/2015 3:36,313,178,922.357472,35,5.7,444,359,292,0,86,0,349.2,30,2,0,655,9.42E-38,42.95483875,-0.49895029
1809,,-1.609437912,0.2,0,11/1/2015 12:36,25,-109,629,11/1/2015 12:00,67,751,4972.675644,32,1.9,773,760,76,0,85,0,350.5,31,1,0,629,4.53E-30,-154.4176848,-6.448031738
1810,,-1.609437912,0.2,0,11/1/2015 12:48,25,63,666,11/1/2015 12:48,297,659,4277.386809,22,12.8,754,780,297,0,85,0,350.5,32,2,0,666,1.15E-27,-25.1066098,-0.170454801
1811,,-1.609437912,0.2,0,11/1/2015 23:36,-22,-121,379,11/1/2015 23:24,121,324,1872.960899,44,5.5,463,407,143,0,85,0,329.2,33,1,0,666,4.42E-34,155.6858613,-6.554377338
1812,,-1.609437912,0.2,0,11/2/2015 20:36,-24,102,782,11/2/2015 20:24,230,867,5865.288793,44,37.3,1270,1078,360,1,101,0,323.5,34,1,0,782,8.67E-15,38.57423866,-0.402372063
1813,,-1.609437912,0.2,0,11/3/2015 11:36,30,-100,215,11/3/2015 12:24,56,263,1465.47651,24,10.9,436,505,63,0,82,0,645.7,35,1,0,782,1.19E-38,-128.1438066,-4.44046381
1814,,-1.609437912,0.2,0,11/4/2015 2:12,18,53,458,11/4/2015 2:12,301,442,2692.358968,25,-3.8,407,372,284,0,100,0,700,36,1,0,458,1.41E-32,26.84601961,-0.1948915
1815,,-1.609437912,0.2,0,11/4/2015 3:48,8,76,369,11/4/2015 4:00,284,272,1524.778162,33,-6.4,223,0,278,0,100,0,712.8,37,2,0,458,2.70E-34,44.42407178,-0.533666348
1816,,-1.609437912,0.2,0,11/5/2015 1:25,0,-95,422,11/5/2015 0:48,96,402,2410.57374,18,15.2,556,648,100,0,82,0,556.3,37,1,0,458,3.16E-33,-136.1989189,-5.016264332
1817,,-1.609437912,0.2,0,11/5/2015 17:00,13,-6,400,11/5/2015 17:00,299,528,3310.082838,7,-11.8,420,339,274,0,82,0,542,38,1,0,422,1.19E-33,-49.58196803,-0.664784087
1818,,-1.609437912,0.2,0,11/5/2015 20:12,-28,-96,379,11/5/2015 20:48,118,356,2091.47534,30,-6,270,230,119,0,82,0,535.8,39,2,0,422,4.42E-34,-131.6126468,-4.684123523
1819,,-1.609437912,0.2,0,11/7/2015 6:00,-17,-61,265,11/7/2015 6:00,116,243,1334.813931,15,-6.7,160,0,115,0,82,0,571.8,38,1,0,265,5.99E-37,-100.592162,-2.736285304
1820,11/9/2015 21:04,1.238924804,3.4519,0,11/9/2015 13:36,-22,-44,647,11/9/2015 13:25,137,1041,7232.802488,47,-10.2,960,1000,142,0,66,30000,503.8,39,1,0,647,7.56E-30,-89.52915519,-2.167514773
1821,,-1.609437912,0.2,0,11/11/2015 15:24,26,36,755,11/11/2015 15:24,333,629,4053.35856,39,21.3,754,872,328,0,61,0,667.2,39,1,0,755,4.75E-16,26.0486096,-0.183485685
1822,,-1.609437912,0.2,0,11/11/2015 21:48,-22,-41,322,11/11/2015 21:24,121,462,2834.63098,31,4,514,517,128,0,61,0,583.5,39,2,0,755,2.21E-35,-80.99243735,-1.773870987
1823,,-1.609437912,0.2,0,11/15/2015 17:24,2,-6,451,11/15/2015 15:24,275,271,1518.1742,27,10.7,584,503,278,0,56,0,409.5,32,1,0,451,1.06E-32,-61.98673434,-1.039036029
1824,,-1.609437912,0.2,0,11/15/2015 23:36,-27,27,692,11/15/2015 23:24,216,501,3114.519657,28,-2.9,462,468,226,0,56,0,387.5,33,2,0,692,6.18E-22,-41.02587119,-0.455143891
1825,,-1.609437912,0.2,0,11/16/2015 3:12,-28,31,827,11/16/2015 3:12,210,853,5756.691894,41,5.9,914,876,209,0,38,0,384.3,34,2,0,827,2.27E-13,-39.20122087,-0.415558604
1826,,-1.609437912,0.2,0,11/17/2015 2:00,11,-109,217,11/17/2015 2:12,77,207,1103.87279,18,-25,138,0,76,0,34,0,369.8,33,1,0,827,1.42E-38,-165.807865,-7.434355897
1827,,-1.609437912,0.2,0,11/25/2015 1:25,-31,-6,251,11/25/2015 0:00,242,233,1270.09196,18,0.4,238,247,237,0,61,0,278,28,1,0,251,2.18E-37,-88.66483155,-2.125865969
1828,,-1.609437912,0.2,0,11/25/2015 1:48,45,-6,252,11/25/2015 2:24,323,382,2271.150672,21,12,504,590,324,0,61,0,277.3,29,2,0,252,2.34E-37,-89.04573955,-2.144170831
1829,,-1.609437912,0.2,0,11/25/2015 6:48,-14,107,425,11/25/2015 5:36,257,377,2236.456436,30,3.3,408,444,243,0,61,0,272.7,30,3,0,425,3.60E-33,26.68912202,-0.192620128
1830,,-1.609437912,0.2,0,11/26/2015 16:12,-7,100,320,11/26/2015 16:36,258,292,1657.61211,19,2,329,339,249,0,65,0,270.2,31,1,0,320,1.97E-35,16.6797155,-0.075233345
1831,,-1.609437912,0.2,0,11/28/2015 4:00,20,-160,322,11/28/2015 6:12,128,139,685.8918767,28,5.5,445,365,137,0,51,0,308.8,27,1,0,322,2.21E-35,123.3273675,-4.11293661
