CME_DONKI_speed_norm,CME_DONKI_latitude_norm,CME_DONKI_longitude_norm,CME_CDAW_MPA_norm,CME_CDAW_LinearSpeed_norm,DONKI_half_width_norm,Halo,ln_peak_intensity
0.13649635,0.387640449,0.741666667,0.988888889,0.09021358,0.229885057,0,0
0.120437956,0.511235955,0.361111111,0.247222222,0.09563277,0.08045977,0,0
0.080291971,0.382022472,0.75,0.691666667,0.087025821,0.172413793,0,0
0.047080292,0.601123596,0.25,0.194444444,0.043672298,0.310344828,0,0
0.142335766,0.662921348,0.75,0.805555556,0.12049729,0.344827586,0,0
0.165693431,0.387640449,0.913888889,0.611111111,0.111252789,0.287356322,0,0
0.090875912,0.325842697,0.75,0.658333333,0.130060567,0.172413793,0,0
0.154014599,0.292134831,0.777777778,0.633333333,0.119222187,0.206896552,0,0
0.224087591,0.578651685,0.263888889,0.216666667,0.218999044,0.08045977,0,0
0.142335766,0.337078652,0.483333333,0.319444444,0.119859739,0.057471264,0,0
0.155109489,0.803370787,0.216666667,0.102777778,0.119540963,0.218390805,0,0
0.110218978,0.651685393,0.102777778,0.141666667,0.139305069,0.275862069,0,0
0.101459854,0.702247191,0.166666667,0.155555556,0.107746254,0.114942529,0,0
0.233576642,0.617977528,0.622222222,0.852777778,0.149824673,0.172413793,0,0
0.080291971,0.404494382,0.647222222,0.680555556,0.084156838,0.103448276,0,0
0.128467153,0.516853933,0.663888889,0.780555556,0.116034428,0.252873563,0,0
0.102919708,0.679775281,0.494444444,0.008333333,0.102964616,0.126436782,0,0
0.12919708,0.769662921,0.586111111,0.972222222,0.102327064,0.344827586,0,0
0.118978102,0.511235955,0.397222222,0.141666667,0.075231113,0.356321839,0,0
0.058029197,0.511235955,0.777777778,0.761111111,0.055785783,0.137931034,0,0
0.186131387,0.601123596,0.816666667,0.805555556,0.133885878,0.264367816,0,0
0.148175182,0.185393258,0.602777778,0.561111111,0.119859739,0.229885057,0,0
0.10620438,0.269662921,0.805555556,0.65,0.053235575,0.459770115,0,0
0.175547445,0.280898876,0.505555556,0.422222222,0.080650303,0.195402299,0,0
0.069343066,0.56741573,0.736111111,0.763888889,0.131973223,0.310344828,0,0
0.08649635,0.101123596,0.502777778,0.508333333,0.09563277,0.298850575,0,0
0.180656934,0.494382022,0.647222222,0.741666667,0.148868346,0.16091954,0,0
0.160583942,0.505617978,0.483333333,0.397222222,0.109340134,0.057471264,0,0
0.191605839,0.47752809,0.358333333,0.252777778,0.144724259,0.229885057,0,0
0.058394161,0.376404494,0.241666667,0.311111111,0.067261715,0.126436782,0,0
0.277372263,0.325842697,0.652777778,0.655555556,0.213898629,0.344827586,0,0
0.191605839,0.460674157,0.427777778,0.213888889,0.090532356,0.172413793,0,0
0.059854015,0.780898876,0.222222222,0.052777778,0.063436404,0.264367816,0,0
0.196350365,0.353932584,0.647222222,0.733333333,0.138667517,0.149425287,0,0
0.124087591,0.348314607,0.358333333,0.316666667,0.125597705,0.195402299,0,0
0.109489051,0.466292135,0.819444444,0.719444444,0.071405802,0.275862069,0,0
0.321167883,0.45505618,0.883333333,0.7,0.300605674,0.459770115,1,0
0.154379562,0.325842697,0.586111111,0.65,0.052598024,0.459770115,1,0
0.037591241,0.713483146,0.483333333,0.127777778,0.077143768,0.183908046,0,0
0.040145985,0.758426966,0.483333333,0.116666667,0.032833918,0.310344828,0,0
0.189781022,0.415730337,0.483333333,0.291666667,0.052598024,0.183908046,0,0
0.094160584,0.617977528,0.222222222,0.188888889,0.08479439,0.298850575,0,0
0.199270073,0.359550562,0.627777778,0.666666667,0.190946764,0.103448276,0,0
0.280656934,0.41011236,0.347222222,0.297222222,0.270959515,0.333333333,0,0
0.110948905,0.320224719,0.622222222,0.669444444,0.133567102,0.344827586,0,0
0.087591241,0.393258427,0.483333333,0.697222222,0.048135161,0.034482759,0,0
0.086861314,0.595505618,0.211111111,0.027777778,0.0886197,0.172413793,0,0
0.081751825,0.43258427,0.655555556,0.7,0.162256933,0.16091954,0,0
0.173357664,0.421348315,0.202777778,0.294444444,0.172138986,0.229885057,0,0
0.179927007,0.561797753,0.136111111,0.225,0.116990755,0.183908046,0,0
0.124817518,0.292134831,0.9,0.591666667,0.066305387,0.505747126,0,0
0.126642336,0.511235955,0.244444444,0.252777778,0.12751036,0.264367816,0,0
0.142335766,0.685393258,0.555555556,0.958333333,0.114440548,0.390804598,0,0
0.176642336,0.387640449,0.25,0.316666667,0.135160982,0.16091954,0,0
0.121167883,0.320224719,0.305555556,0.258333333,0.140898948,0.252873563,0,0
0.051094891,0.308988764,0.25,0.336111111,0.065667836,0.172413793,0,0
0.216423358,0.449438202,0.833333333,0.827777778,0.161619382,0.298850575,1,0
0.099270073,0.43258427,0.661111111,0.738888889,0.065667836,0.252873563,0,0
0.134306569,0.365168539,0.605555556,0.663888889,0.071087026,0.08045977,0,0
0.105839416,0.764044944,0.291666667,0.666666667,0.074593561,0.24137931,0,0
0.178832117,0.370786517,0.75,0.697222222,0.176920625,0.367816092,0,0
0.171532847,0.348314607,0.188888889,0.336111111,0.149824673,0.229885057,0,0
0.07810219,0.320224719,0.483333333,0.508333333,0.038253108,0.264367816,0,0
0.082116788,0.449438202,0.483333333,0.269444444,0.080650303,0.149425287,0,0
0.099635036,0.54494382,0.736111111,0.805555556,0.121772394,0.298850575,0,0
0.197080292,0.376404494,0.397222222,0.330555556,0.139623844,0.229885057,0,0
0.048540146,0.292134831,0.483333333,0.644444444,0.009563277,0.264367816,0,0
0.161678832,0.398876404,0.319444444,0.347222222,0.157156519,0.287356322,0,0
0.124087591,0.634831461,0.594444444,0.877777778,0.120178515,0.149425287,0,0
0.093430657,0.196629213,0.583333333,0.563888889,0.084156838,0.114942529,0,0
0.124087591,0.213483146,0.561111111,0.558333333,0.113165445,0.252873563,0,0
0.198905109,0.415730337,0.527777778,0.561111111,0.085431941,0.252873563,0,0
0.178832117,0.224719101,0.555555556,0.538888889,0.119222187,0.264367816,0,0
0.239051095,0.297752809,0.522222222,0.525,0.159706726,0.275862069,0,0
0.379562044,0.438202247,0.138888889,0.236111111,0.334077144,0.344827586,1,0
0.277372263,0.471910112,0.680555556,0.727777778,0.306662416,0.218390805,0,0
0.151824818,0.460674157,0.858333333,0.755555556,0.15396876,0.195402299,0,0
0.224087591,0.438202247,0.386111111,0.080555556,0.206248008,0.298850575,0,0
0.173357664,0.45505618,0.569444444,0.344444444,0.202741473,0.298850575,1,0
0.297810219,0.348314607,0.002777778,0.716666667,0.223780682,0.655172414,1,0
0.116788321,0.342696629,0.208333333,0.177777778,0.092126235,0.574712644,0,0
0.270072993,0.747191011,0.244444444,0.133333333,0.284985655,0.08045977,0,0
0.087591241,0.303370787,0.736111111,0.355555556,0.063436404,0.252873563,0,0
0.197080292,0.719101124,0.177777778,0.133333333,0.237806822,0.068965517,0,0
0.133941606,0.365168539,0.85,0.155555556,0.187121454,0.379310345,0,0
0.19270073,0.651685393,0.791666667,0.805555556,0.394325789,0.655172414,1,0
0.142335766,0.52247191,0.361111111,0.227777778,0.061842525,0.333333333,0,0
0.124087591,0.691011236,0.266666667,0.355555556,0.154925088,0.402298851,0,0
0.171532847,0.342696629,0.7,0.7,0.144086707,0.114942529,0,0
0.155109489,0.752808989,0.744444444,0.897222222,0.154606312,0.310344828,0,0
0.211678832,0.179775281,0.616666667,0.619444444,0.227924769,0.195402299,0,0
0.343065693,0.258426966,0.652777778,0.652777778,0.304112209,0.264367816,0,0
0.062043796,0.837078652,0.141666667,0.075,0.076824992,0.172413793,0,0
0.197080292,0.803370787,0.286111111,0.108333333,0.214217405,0.229885057,0,0
0.105839416,0.719101124,0.438888889,0.361111111,0.125916481,0.287356322,0,0
0.252189781,0.235955056,0.180555556,0.386111111,0.245457443,0.344827586,0,0
0.124087591,0.691011236,0.541666667,0.772222222,0.193815748,0.229885057,1,0
0.160583942,0.719101124,0.472222222,0.997222222,0.130379343,0.287356322,1,0
0.233576642,0.426966292,0.930555556,0.763888889,0.139623844,0.356321839,0,0
0.189781022,0.528089888,0.597222222,0.747222222,0.104877271,0.16091954,0,0
0.140510949,0.550561798,0.555555556,0.788888889,0.098182977,0.172413793,0,0
0.25,0.393258427,0.422222222,0.305555556,0.264583997,0.459770115,1,0
0.175182482,0.314606742,0.794444444,0.65,0.171182659,0.390804598,0,0
0.106569343,0.460674157,0.916666667,0.655555556,0.216448836,0.287356322,0,0
0.233576642,0.606741573,0.022222222,0.383333333,0.245457443,0.402298851,1,0
0.22810219,0.421348315,0.666666667,0.711111111,0.253745617,0.229885057,0,0
0.200729927,0.426966292,0.013888889,0.505555556,0.112527893,0.459770115,1,0
0.475912409,0.382022472,0.475,0.4,0.30634364,0.517241379,1,0
1,0.52247191,0.861111111,0.794444444,0.630219955,0.689655172,1,0
0.095985401,0.595505618,0.902777778,0.830555556,0.04972904,0.310344828,0,0
0.27080292,0.382022472,0.375,0.372222222,0.125597705,0.632183908,1,0
0.116788321,0.359550562,0.680555556,0.686111111,0.127191584,0.195402299,0,0
0.138686131,0.685393258,0.711111111,0.616666667,0.139305069,0.459770115,0,0
0.105839416,0.775280899,0.861111111,0.927777778,0.095951546,0.172413793,0,0
0.155474453,0.41011236,0.416666667,0.280555556,0.194134523,0.275862069,0,0
0.139051095,0.668539326,0.638888889,0.905555556,0.101689512,0.137931034,0,0
0.173357664,0.303370787,0.333333333,0.258333333,0.074912337,0.310344828,0,0
0.215328467,0.337078652,0.45,0.327777778,0.163850813,0.229885057,0,0
0.160583942,0.370786517,0.569444444,0.402777778,0.055148231,0.287356322,0,0
0.302919708,0.550561798,0.061111111,0.144444444,0.259483583,0.195402299,0,0
0.233576642,0.56741573,0.063888889,0.213888889,0.13452343,0.252873563,0,0
0.189781022,0.561797753,0.091666667,0.211111111,0.103920944,0.218390805,0,0
0.164233577,0.561797753,0.594444444,0.816666667,0.095951546,0.195402299,0,0
0.189781022,0.41011236,0.213888889,0.297222222,0.168632451,0.172413793,0,0
0.197080292,0.56741573,0.986111111,0.030555556,0.073637233,0.379310345,0,0
0.135036496,0.297752809,0.722222222,0.647222222,0.175326745,0.114942529,0,0
0.149635036,0.421348315,0.861111111,0.755555556,0.138029965,0.32183908,0,0
0.210948905,0.353932584,0.319444444,0.291666667,0.167357348,0.24137931,0,0
0.255474453,0.337078652,0.758333333,0.647222222,0.190627989,0.459770115,0,0
0.309124088,0.241573034,0.047222222,0.477777778,0.217405164,0.436781609,1,0
0.245620438,0.370786517,0.930555556,0.725,0.235575391,0.287356322,1,0
0.228467153,0.668539326,0.411111111,0.863888889,0.255658272,0.356321839,1,0
0.095620438,0.842696629,0.769444444,0.936111111,0.116990755,0.275862069,0,0
0.099635036,0.606741573,0.413888889,0.916666667,0.219955371,0.149425287,0,0
0.23649635,0.696629213,0.330555556,0.136111111,0.177876953,0.367816092,0,0
0.094890511,0.573033708,0.486111111,0.211111111,0.078418872,0.287356322,0,0
0.193430657,0.404494382,0.463888889,0.65,0.160025502,0.206896552,1,0
0.160583942,0.550561798,0.333333333,0.222222222,0.132929551,0.287356322,0,0
0.257664234,0.264044944,0.814166667,0.644444444,0.199553714,0.229885057,0,0
0.244525547,0.376404494,0.111111111,0.327777778,0.143449155,0.287356322,0,0
0.142335766,0.280898876,0.380555556,0.408333333,0.141855276,0.344827586,0,0
0.158759124,0.52247191,0.763888889,0.819444444,0.192540644,0.229885057,0,0
0.21350365,0.297752809,0.013888889,0.522222222,0.171182659,0.229885057,0,0
0.328467153,0.550561798,0.361111111,0.216666667,0.222824354,0.379310345,0,0
0.04270073,0.52247191,0.388888889,0.241666667,0.023270641,0.206896552,0,0
0.189781022,0.634831461,0.647222222,0.816666667,0.171182659,0.149425287,0,0
0.094160584,0.634831461,0.194444444,0.194444444,0.085431941,0.229885057,0,0
0.204379562,0.533707865,0.772222222,0.758333333,0.207523111,0.24137931,0,0
0.127737226,0.275280899,0.541666667,0.441666667,0.104558495,0.218390805,0,0
0.233576642,0.533707865,0.958333333,0.155555556,0.075549888,0.229885057,0,0
0.087591241,0.601123596,0.341666667,0.561111111,0.103920944,0.229885057,0,0
0.151459854,0.443820225,0.397222222,0.405555556,0.147912018,0.206896552,0,0
0.178832117,0.662921348,0.416666667,0.136111111,0.143130379,0.32183908,0,0
0.234671533,0.421348315,0.466666667,0.375,0.193178196,0.068965517,0,0
0.357664234,0.426966292,0.383333333,0.297222222,0.248326427,0.459770115,1,0
0.167883212,0.342696629,0.194444444,0.377777778,0.124003825,0.126436782,0,0
0.154379562,0.376404494,0.236111111,0.341666667,0.136754861,0.275862069,0,0
0.153284672,0.365168539,0.266666667,0.35,0.165763468,0.264367816,0,0
0.215328467,0.54494382,0.266666667,0.216666667,0.177876953,0.344827586,0,0
0.379562044,0.45505618,0.027777778,0.238888889,0.318138349,0.114942529,1,0
0.324817518,0.494382022,0.097222222,0.177777778,0.194453299,0.379310345,1,0
0.20620438,0.426966292,0.361111111,0.252777778,0.03187759,0.218390805,0,0
0.315693431,0.353932584,0.447222222,0.402777778,0.209116991,0.229885057,0,0
0.107664234,0.595505618,0.736111111,0.816666667,0.10965891,0.229885057,0,0
0.197080292,0.691011236,0.477777778,0.044444444,0.160663054,0.459770115,0,0
0.164233577,0.303370787,0.280555556,0.35,0.151418553,0.344827586,0,0
0.142335766,0.382022472,0.527777778,0.586111111,0.062161301,0.287356322,0,0
0.141240876,0.511235955,0.533333333,0.822222222,0.213579853,0.298850575,0,0
0.22810219,0.460674157,0.222222222,0.302777778,0.154287536,0.287356322,0,0
0.067153285,0.539325843,0.272222222,0.183333333,0.085750717,0.310344828,0,0
0.094890511,0.494382022,0.222222222,0.175,0.084156838,0.344827586,0,0
0.167883212,0.438202247,0.875,0.680555556,0.117309531,0.402298851,0,0
0.138686131,0.606741573,0.45,0.3,0.021995537,0.172413793,0,0
0.130656934,0.578651685,0.925,0.836111111,0.076824992,0.252873563,0,0
0.124087591,0.719101124,0.216666667,0.141666667,0.076824992,0.206896552,0,0
0.187956204,0.662921348,0.847222222,0.836111111,0.133248326,0.137931034,0,0
0.233576642,0.471910112,0.133333333,0.275,0.145043035,0.287356322,0,0
0.142335766,0.539325843,0.077777778,0.305555556,0.088938476,0.344827586,0,0
0.149635036,0.382022472,0.683333333,0.691666667,0.097864201,0.287356322,0,0
0.100729927,0.561797753,0.566666667,0.933333333,0.086388269,0.172413793,0,0
0.093065693,0.511235955,0.280555556,0.313888889,0.100095633,0.229885057,0,0
0.114963504,0.421348315,0.722222222,0.738888889,0.088300924,0.310344828,0,0
0.425547445,0.662921348,0.402777778,0.086111111,0.586866433,0.379310345,0,0
0.190510949,0.629213483,0.327777778,0.122222222,0.159706726,0.517241379,0,0
0.343065693,0.550561798,0.777777778,0.777777778,0.264902773,0.402298851,0,0
0.270072993,0.505617978,0.805555556,0.758333333,0.227924769,0.390804598,0,0
0.215328467,0.325842697,0.805555556,0.658333333,0.160344278,0.172413793,0,0
0.167883212,0.528089888,0.597222222,0.788888889,0.107427478,0.229885057,0,0
0.416058394,0.325842697,0.966666667,0.586111111,0.203060249,0.264367816,0,0
0.209124088,0.466292135,0.716666667,0.752777778,0.170545107,0.264367816,0,0
0.167883212,0.679775281,0.525,0.938888889,0.123047498,0.344827586,0,0
0.296715328,0.662921348,0.658333333,0.952777778,0.242269684,0.310344828,0,0
0.230291971,0.561797753,0.980555556,0.063888889,0.094038891,0.287356322,0,0
0.671532847,0.550561798,0.125,0.380555556,0.411220912,0.747126437,1,0
0.204744526,0.41011236,0.752777778,0.45,0.140580172,0.402298851,0,0
0.137226277,0.342696629,0.897222222,0.725,0.175007969,0.24137931,0,0
0.160583942,0.365168539,0.661111111,0.708333333,0.093082563,0.344827586,0,0
0.27810219,0.747191011,0.733333333,0.866666667,0.262990118,0.137931034,0,0
0.178832117,0.606741573,0.430555556,0.138888889,0.094676442,0.379310345,0,0
0.277372263,0.595505618,0.994444444,0.019444444,0.207841887,0.298850575,1,0
0.273722628,0.617977528,0.330555556,0.172222222,0.225055786,0.229885057,0,0
0.142335766,0.337078652,0.305555556,0.85,0.085113165,0.425287356,0,0
0.244525547,0.646067416,0.763888889,0.833333333,0.151099777,0.459770115,0,0
0.306569343,0.550561798,0.847222222,0.755555556,0.30634364,0.804597701,1,0
0.169708029,0.702247191,0.469444444,0.980555556,0.104239719,0.459770115,0,0
0.149635036,0.623595506,0.972222222,0.844444444,0.102008288,0.206896552,0,0
0.077372263,0.876404494,0.677777778,0.575,0.024545744,0.287356322,0,0
0.160583942,0.269662921,0.766666667,0.188888889,0.138348741,0.344827586,0,0
0.071167883,0.651685393,0.708333333,0.219444444,0.052916799,0.275862069,0,0
0.153284672,0.516853933,0.166666667,0.15,0.30634364,0.229885057,1,0
0.166423358,0.438202247,0.35,0.319444444,0.165125916,0.287356322,0,0
0.288321168,0.280898876,0.555555556,0.575,0.203060249,0.344827586,0,0
0.215328467,0.337078652,0.527777778,0.561111111,0.186802678,0.482758621,0,0
0.120437956,0.556179775,0.763888889,0.833333333,0.097864201,0.287356322,0,0
0.324817518,0.438202247,0.972222222,0.611111111,0.236531718,0.24137931,1,0
0.559124088,0.382022472,0.972222222,0.630555556,0.412177239,0.67816092,1,0
0.33649635,0.494382022,0.219444444,0.280555556,0.238444374,0.229885057,0,0
0.266423358,0.724719101,0.083333333,0.127777778,0.195409627,0.367816092,1,0
0.136861314,0.438202247,0.977777778,0.505555556,0.027733503,0.252873563,1,0
0.093065693,0.460674157,0.972222222,0.605555556,0.119859739,0.287356322,0,0
0.129562044,0.691011236,0.513888889,0.955555556,0.100414409,0.24137931,0,0
0.182481752,0.325842697,0.194444444,0.344444444,0.087025821,0.264367816,0,0
0.233576642,0.230337079,0.666666667,0.619444444,0.222505579,0.275862069,0,0
0.091970803,0.679775281,0.725,0.852777778,0.074593561,0.218390805,0,0
0.103284672,0.601123596,0.977777778,0.986111111,0.057698438,0.563218391,0,0
0.343065693,0.404494382,0.944444444,0.419444444,0.188077781,0.137931034,1,0
0.168978102,0.702247191,0.775,0.858333333,0.146318138,0.367816092,0,0
0.824452555,0.337078652,0.116666667,0.363888889,0.374880459,0.586206897,1,0
0.355839416,0.719101124,0.183333333,0.180555556,0.321007332,0.310344828,1,0
0.137226277,0.58988764,0.855555556,0.786111111,0.084156838,0.379310345,0,0
0.333941606,0.662921348,0.883333333,0.886111111,0.369780045,0.517241379,1,0
0.200729927,0.370786517,0.458333333,0.377777778,0.157156519,0.425287356,1,0
0.138686131,0.421348315,0.988888889,0.691666667,0.100095633,0.287356322,0,0
0.160583942,0.47752809,0.380555556,0.255555556,0.252789289,0.344827586,0,0
0.244525547,0.550561798,0.969444444,0.880555556,0.284985655,0.24137931,1,0
0.24270073,0.52247191,0.75,0.755555556,0.165125916,0.287356322,0,0
0.236131387,0.398876404,0.194444444,0.269444444,0.23876315,0.540229885,1,0
0.212773723,0.415730337,0.233333333,0.297222222,0.204335352,0.482758621,1,0
0.212408759,0.365168539,0.430555556,0.297222222,0.144086707,0.379310345,0,0
0.078832117,0.337078652,0.777777778,0.444444444,0.19987249,0.264367816,0,0
0.181021898,0.353932584,0.372222222,0.383333333,0.186483902,0.229885057,0,0
0.215328467,0.297752809,0.741666667,0.227777778,0.055467007,0.298850575,0,0
0.159124088,0.426966292,0.736111111,0.716666667,0.14695569,0.459770115,0,0
0.091240876,0.606741573,0.861111111,0.85,0.132291999,0.126436782,0,0
0.09379562,0.707865169,0.997222222,0.763888889,0.080969079,0.287356322,0,0
0.160583942,0.258426966,0.041666667,0.552777778,0.116034428,0.344827586,0,0
0.111678832,0.662921348,0.897222222,0.816666667,0.077462544,0.287356322,0,0
0.171532847,0.657303371,0.991666667,0.255555556,0.064711508,0.252873563,0,0
0.203284672,0.269662921,0.158333333,0.366666667,0.237488046,0.206896552,0,0
0.186131387,0.421348315,0.469444444,0.436111111,0.169907555,0.252873563,0,0
0.124087591,0.41011236,0.855555556,0.683333333,0.138348741,0.310344828,0,0
0.226277372,0.634831461,0.261111111,0.127777778,0.264265222,0.574712644,1,0
0.204379562,0.865168539,0.183333333,0.097222222,0.203379025,0.126436782,0,0
0.50729927,0.578651685,0.208333333,0.255555556,0.434810328,0.517241379,1,0
0.135036496,0.41011236,0.666666667,0.691666667,0.099458081,0.310344828,0,0
0.459854015,0.578651685,0.583333333,0.852777778,0.186165126,0.448275862,1,0
0.202919708,0.674157303,0.408333333,0.119444444,0.208479439,0.390804598,0,0
0.218978102,0.449438202,0.972222222,0.522222222,0.102327064,0.436781609,1,0
0.211678832,0.471910112,0.161111111,0.236111111,0.180108384,0.264367816,0,0
0.2,0.382022472,0.136111111,0.913888889,0.091488683,0.24137931,0,0
0.288321168,0.353932584,0.416666667,0.388888889,0.192540644,0.32183908,0,0
0.156934307,0.382022472,0.666666667,0.766666667,0.145043035,0.229885057,0,0
0.343065693,0.52247191,0.480555556,0.180555556,0.220911699,0.402298851,1,0
0.127737226,0.713483146,0.416666667,0.844444444,0.161300606,0.344827586,0,0
0.281021898,0.52247191,0.375,0.188888889,0.173732866,0.436781609,0,0
0.281021898,0.41011236,0.055555556,0.3,0.296780363,0.436781609,1,0
0.251824818,0.241573034,0.780555556,0.641666667,0.177239401,0.344827586,0,0
0.255474453,0.691011236,0.35,0.813888889,0.175964297,0.517241379,0,0
0.324817518,0.466292135,0.416666667,0.272222222,0.302837106,0.287356322,1,0
0.312043796,0.466292135,0.347222222,0.291666667,0.440229519,0.402298851,0,0
0.200729927,0.573033708,0.825,0.805555556,0.201147593,0.459770115,0,0
0.201094891,0.606741573,0.6,0.819444444,0.19126554,0.172413793,0,0
0.105839416,0.52247191,0.638888889,0.786111111,0.229199872,0.32183908,0,0
0.452554745,0.612359551,0.311111111,0.202777778,0.411858464,0.609195402,0,0
0.087591241,0.41011236,0.966666667,0.338888889,0.046222506,0.149425287,0,0
0.270072993,0.617977528,0.891666667,0.85,0.188396557,0.287356322,0,0
0.215328467,0.348314607,0.886111111,0.711111111,0.175007969,0.402298851,0,0
0.175182482,0.646067416,0.066666667,0.158333333,0.146318138,0.333333333,0,0
0.226642336,0.387640449,0.644444444,0.655555556,0.187121454,0.287356322,0,0
0.160583942,0.325842697,0.638888889,0.661111111,0.169270003,0.172413793,0,0
0.52810219,0.561797753,0.375,0.216666667,0.602167676,0.517241379,1,0
0.209489051,0.443820225,0.361111111,0.25,0.60886197,0.172413793,0,0
0.525547445,0.52247191,0.847222222,0.847222222,0.312719158,0.632183908,0,0
0.145255474,0.640449438,0.197222222,0.130555556,0.092445011,0.310344828,0,0
0.211678832,0.573033708,0.913888889,0.836111111,0.133248326,0.287356322,0,0
0.107664234,0.612359551,0.15,0.205555556,0.132291999,0.402298851,0,0
0.167883212,0.426966292,0.627777778,0.122222222,0.117947083,0.218390805,0,0
0.197080292,0.612359551,0.605555556,0.838888889,0.121772394,0.471264368,0,0
0.343065693,0.494382022,0.5,0.080555556,0.21230475,0.402298851,0,0
0.120437956,0.393258427,0.411111111,0.708333333,0.048135161,0.229885057,0,0
0.199270073,0.696629213,0.705555556,0.844444444,0.189990437,0.402298851,0,0
0.222627737,0.662921348,0.777777778,0.872222222,0.220274147,0.229885057,0,0
0.208759124,0.584269663,0.088888889,0.202777778,0.286260759,0.459770115,0,0
0.251824818,0.651685393,0.611111111,0.747222222,0.24418234,0.32183908,0,0
0.198175182,0.769662921,0.547222222,0.897222222,0.189034109,0.275862069,0,0
0.30620438,0.573033708,0.677777778,0.713888889,0.186165126,0.425287356,0,0
0.226277372,0.769662921,0.766666667,0.858333333,0.229518648,0.459770115,0,0
0.204744526,0.735955056,0.833333333,0.891666667,0.191584316,0.206896552,0,0
0.204379562,0.578651685,0.611111111,0.830555556,0.201466369,0.298850575,0,0
0.076642336,0.466292135,0.208333333,0.730555556,0.048772713,0.206896552,0,0
0.208029197,0.297752809,0.325,0.358333333,0.163213261,0.367816092,0,0
0.248175182,0.466292135,0.794444444,0.744444444,0.080331527,0.287356322,0,0
0.298175182,0.370786517,0.480555556,0.388888889,0.125278929,0.229885057,0,0
0.197080292,0.634831461,0.3,0.122222222,0.1415365,0.172413793,0,0
0.135036496,0.43258427,0.888888889,0.930555556,0.121134842,0.287356322,0,0
0.160583942,0.421348315,0.636111111,0.125,0.159706726,0.436781609,0,0
0.102189781,0.674157303,0.1,0.775,0.0886197,0.287356322,0,0
0.091240876,0.601123596,0.575,0.141666667,0.137392413,0.264367816,0,0
0.166058394,0.724719101,0.711111111,0.886111111,0.124641377,0.310344828,0,0
0.251824818,0.438202247,0.638888889,0.1,0.146318138,0.379310345,0,0
0.215328467,0.617977528,0.313888889,0.172222222,0.157794071,0.287356322,0,0
0.127737226,0.606741573,0.444444444,0.130555556,0.141217724,0.344827586,0,0
0.124087591,0.511235955,0.555555556,0.783333333,0.295824036,0.517241379,0,0
0.416058394,0.297752809,0.902777778,0.572222222,0.407395601,0.264367816,1,0
0.204379562,0.651685393,0.597222222,0.85,0.102964616,0.287356322,0,0
0.251824818,0.47752809,0.372222222,0.261111111,0.269365636,0.252873563,1,0
0.228467153,0.719101124,0.097222222,0.091666667,0.159706726,0.344827586,0,0
0.255474453,0.533707865,0.438888889,0.261111111,0.032196366,0.494252874,0,0
0.186131387,0.421348315,0.277777778,0.266666667,0.181383487,0.172413793,0,0
0.160583942,0.58988764,0.825,0.819444444,0.102964616,0.287356322,0,0
0.124087591,0.741573034,0.433333333,0.313888889,0.124641377,0.183908046,0,0
0.153284672,0.730337079,0.625,0.925,0.176601849,0.114942529,0,0
0.211678832,0.691011236,0.916666667,0.913888889,0.193815748,0.287356322,0,0
0.324817518,0.634831461,0.341666667,0.172222222,0.286260759,0.172413793,0,0
0.472627737,0.54494382,0.930555556,0.413888889,0.13994262,0.287356322,1,0
0.087591241,0.702247191,0.458333333,0.133333333,0.061204973,0.459770115,0,0
0.142335766,0.775280899,0.305555556,0.819444444,0.09021358,0.172413793,0,0
0.189781022,0.488764045,0.886111111,0.905555556,0.123685049,0.32183908,0,0
0.178832117,0.466292135,0.444444444,0.311111111,0.145043035,0.379310345,0,0
0.459854015,0.528089888,0.180555556,0.277777778,0.394644565,0.701149425,0,0
0.339416058,0.595505618,0.166666667,0.125,0.271278291,0.172413793,0,0
0.306569343,0.41011236,0.083333333,0.355555556,0.227287217,0.287356322,0,0
0.109489051,0.674157303,0.377777778,0.163888889,0.106789927,0.379310345,0,0
0.237226277,0.578651685,0.463888889,0.147222222,0.214217405,0.344827586,0,0
0.087591241,0.505617978,0.830555556,0.727777778,0.104877271,0.344827586,0,0
0.105839416,0.41011236,0.322222222,0.675,0.061842525,0.172413793,0,0
0.226277372,0.584269663,0.152777778,0.141666667,0.203379025,0.425287356,0,0
0.215328467,0.561797753,0.219444444,0.180555556,0.190946764,0.390804598,0,0
0.105839416,0.634831461,0.277777778,0.15,0.043672298,0.390804598,0,0
0.164233577,0.45505618,0.611111111,0.711111111,0.073956009,0.229885057,0,0
0.306569343,0.393258427,0.222222222,0.266666667,0.369780045,0.195402299,0,0
0.124087591,0.365168539,0.547222222,0.566666667,0.075549888,0.287356322,0,0
0.124087591,0.550561798,0.316666667,0.261111111,0.164169589,0.229885057,0,0
0.183941606,0.623595506,0.825,0.825,0.13452343,0.344827586,0,0
0.160583942,0.550561798,0.483333333,0.497222222,0.074274785,0.264367816,0,0
0.47810219,0.691011236,0.069444444,0.041666667,0.342684093,0.517241379,1,0
0.128467153,0.398876404,0.244444444,0.108333333,0.329614281,0.149425287,1,0
0.083941606,0.41011236,0.338888889,0.280555556,0.121453618,0.172413793,0,0
0.237226277,0.668539326,0.216666667,0.144444444,0.25119541,0.459770115,1,0
0.093065693,0.52247191,0.138888889,0.219444444,0.080969079,0.114942529,0,0
0.147080292,0.730337079,0.138888889,0.097222222,0.132929551,0.448275862,0,0
